node_id,clustering_coeff
3180,0.23923444976076555
3375,0.23920265780730898
1046,0.2391304347826087
2076,0.23908045977011494
2546,0.23885918003565063
2510,0.23833504624871532
604,0.23809523809523808
760,0.23809523809523808
1580,0.23809523809523808
743,0.23809523809523808
2575,0.23809523809523808
6130,0.23809523809523808
7658,0.23809523809523808
7439,0.23809523809523808
914,0.23809523809523808
915,0.23809523809523808
2083,0.23809523809523808
7060,0.23809523809523808
3933,0.23809523809523808
2752,0.23809523809523808
2833,0.23809523809523808
2939,0.23809523809523808
3723,0.23809523809523808
4008,0.23809523809523808
4223,0.23809523809523808
7434,0.23809523809523808
7359,0.23809523809523808
6609,0.23809523809523808
7121,0.23809523809523808
7241,0.23809523809523808
5737,0.23774283071230343
2697,0.23743300014486454
2385,0.23737373737373738
3380,0.23693379790940766
168,0.23674242424242425
1705,0.23669261519040605
1377,0.2365445499773858
321,0.23653846153846153
1242,0.23636363636363636
2217,0.23636363636363636
5050,0.23636363636363636
5584,0.2361111111111111
2333,0.23588709677419356
5844,0.23572037510656438
2324,0.23569969356486212
3482,0.23550724637681159
684,0.23529411764705882
6462,0.23529411764705882
3326,0.23529411764705882
4781,0.23522662076878945
733,0.235016835016835
5058,0.23484848484848486
1124,0.23470839260312945
2974,0.23470839260312945
4531,0.23466407010710807
6712,0.2346109175377468
4980,0.2345110087045571
6897,0.23434343434343435
4814,0.23412698412698413
5807,0.23410202655485673
4,0.23399014778325122
2376,0.23399014778325122
6649,0.23384615384615384
2246,0.23381642512077294
7351,0.23378141437755698
3949,0.23361344537815126
1248,0.23340040241448692
6337,0.23340040241448692
1692,0.23333333333333334
6043,0.23333333333333334
2928,0.23333333333333334
1114,0.23333333333333334
2736,0.23333333333333334
2613,0.23333333333333334
5485,0.23333333333333334
1654,0.2332859174964438
4269,0.2331262939958592
4289,0.23290986085904417
5061,0.2326125073056692
2550,0.23250647908182154
1413,0.23229813664596274
564,0.23218390804597702
3717,0.2321187584345479
3260,0.23205128205128206
1566,0.231990231990232
803,0.23174603174603176
5626,0.23170731707317074
3081,0.23157894736842105
1977,0.2313546423135464
2932,0.2310567448182127
4631,0.23076923076923078
3041,0.23076923076923078
3225,0.23076923076923078
4963,0.23076923076923078
5029,0.23076923076923078
975,0.23044096728307253
4689,0.23025210084033612
3006,0.23010752688172043
2999,0.23005464480874316
5199,0.22988505747126436
2338,0.22950819672131148
882,0.22943722943722944
859,0.22928009679370842
3469,0.22924901185770752
6955,0.2292103424178896
6976,0.2290249433106576
6124,0.2289738430583501
7529,0.22880371660859466
6608,0.22875816993464052
5757,0.22857142857142856
5467,0.22857142857142856
4625,0.22857142857142856
4007,0.22857142857142856
6432,0.22849213691026826
1555,0.2284857571214393
2830,0.22829801777170197
2926,0.22826086956521738
2979,0.22826086956521738
3024,0.22816091954022988
6523,0.22803413400758535
1983,0.22794117647058823
3776,0.22794117647058823
3009,0.22787878787878788
4412,0.22758620689655173
5342,0.22758620689655173
4181,0.2275132275132275
5437,0.2275058275058275
5637,0.22746521476104054
3830,0.22736842105263158
3942,0.22727272727272727
4547,0.22714916751614
5506,0.22705314009661837
974,0.22703081232492997
6001,0.22699849170437406
4530,0.22696629213483147
885,0.22666666666666666
1396,0.22660098522167488
2909,0.22652210175145954
3029,0.22633527234267584
1261,0.22631578947368422
2797,0.22631578947368422
4162,0.22625127681307455
2157,0.22597402597402597
7666,0.22580645161290322
2703,0.22568306010928962
2289,0.2256468797564688
7381,0.22542372881355932
3062,0.22531939605110338
5753,0.2253061224489796
586,0.22529644268774704
5824,0.22525879917184266
3145,0.22525252525252526
1534,0.225177304964539
868,0.22510822510822512
5326,0.225
5499,0.225
4962,0.2249158249158249
2604,0.22486772486772486
5182,0.2248447204968944
3455,0.2247376311844078
3059,0.22463354273748334
1794,0.2246153846153846
2834,0.22459016393442624
4713,0.22444041137326073
1484,0.22431865828092243
1241,0.22429378531073446
4662,0.22417582417582418
3521,0.22413793103448276
5026,0.22404371584699453
3607,0.22387669801462906
6606,0.22380952380952382
2719,0.22380952380952382
1985,0.22374245472837023
5509,0.22340425531914893
1571,0.22324929971988797
3055,0.22322775263951736
673,0.22318840579710145
3769,0.2230769230769231
2669,0.2229965156794425
4485,0.2226027397260274
5693,0.22240437158469945
1234,0.22234234234234235
6736,0.2223092998955068
589,0.2222222222222222
619,0.2222222222222222
4942,0.2222222222222222
389,0.2222222222222222
748,0.2222222222222222
929,0.2222222222222222
4078,0.2222222222222222
4584,0.2222222222222222
3772,0.2222222222222222
920,0.2222222222222222
1003,0.2222222222222222
3285,0.2222222222222222
1684,0.2222222222222222
5756,0.2222222222222222
3662,0.2222222222222222
4586,0.2222222222222222
5191,0.2222222222222222
5339,0.2222222222222222
5382,0.2222222222222222
5771,0.2222222222222222
6991,0.2222222222222222
7357,0.2222222222222222
7471,0.2222222222222222
4468,0.22201665124884365
7378,0.2219302436693741
3659,0.22190611664295876
1836,0.2218658112804063
1992,0.22183263207106124
3917,0.22167487684729065
1597,0.2215909090909091
4717,0.22158730158730158
658,0.22153846153846155
2951,0.22144522144522144
2674,0.22137339784398608
4448,0.22133366141732283
1953,0.2213225371120108
6221,0.22126126126126125
2252,0.2212069293736912
373,0.22105263157894736
4351,0.22105263157894736
5972,0.22105263157894736
7390,0.2210144927536232
6715,0.22098765432098766
2605,0.2207723505554576
6632,0.22072072072072071
2571,0.22058823529411764
2368,0.22058823529411764
3125,0.2202619620422347
2617,0.22023809523809523
7237,0.22023809523809523
2993,0.22016806722689075
3005,0.21992358587270525
2727,0.2198321891685736
2242,0.21978021978021978
6840,0.21978021978021978
2257,0.2197595248442706
4233,0.21975452951490357
3,0.2196078431372549
2665,0.21960072595281308
4263,0.21958041958041957
947,0.2195225916453538
592,0.21937321937321938
3450,0.21937321937321938
2746,0.2191904047976012
3650,0.21910695742471442
379,0.21904761904761905
991,0.21904761904761905
16,0.21904761904761905
3410,0.21904761904761905
5203,0.21904761904761905
4510,0.21894736842105264
3473,0.21892542101042503
4021,0.21878121878121878
7646,0.21862348178137653
3658,0.21862348178137653
3175,0.21829268292682927
3073,0.21821946169772258
13,0.21818181818181817
6059,0.21818181818181817
2913,0.21818181818181817
6859,0.21818181818181817
7775,0.21818181818181817
1285,0.2180365296803653
3877,0.21794871794871795
5562,0.21794871794871795
2612,0.21789473684210525
3010,0.21778539931406174
257,0.21774193548387097
696,0.21763869132290184
3290,0.21746031746031746
5226,0.2173458725182863
1798,0.2172043010752688
659,0.21718088324258925
2618,0.21715433161216294
1128,0.21693121693121692
33,0.21688311688311687
1521,0.216848383188892
579,0.21680672268907564
6924,0.21674876847290642
349,0.21666666666666667
1144,0.21666666666666667
5387,0.21666666666666667
3767,0.21666666666666667
3541,0.2166273275635982
6098,0.21658986175115208
5837,0.21652421652421652
4527,0.2164705882352941
1726,0.21638418079096045
1749,0.21629213483146068
7295,0.2162876784769963
1296,0.21621621621621623
4142,0.21621621621621623
4013,0.21611721611721613
4578,0.21585051546391754
514,0.21578947368421053
2205,0.21578947368421053
5820,0.21578947368421053
5527,0.2157588577472237
959,0.2157200229489386
435,0.21568627450980393
7965,0.21568627450980393
1236,0.21564707450353193
6000,0.21558441558441557
3645,0.2155782848151062
1604,0.2153846153846154
6447,0.2153846153846154
4136,0.2153846153846154
2400,0.21530054644808744
3258,0.21518987341772153
6934,0.21508316245158351
4604,0.21453900709219859
3015,0.21438118150227212
216,0.21428571428571427
4574,0.21428571428571427
3068,0.21428571428571427
365,0.21428571428571427
3082,0.21428571428571427
1674,0.21428571428571427
2037,0.21428571428571427
3086,0.21428571428571427
3110,0.21428571428571427
3762,0.21428571428571427
4973,0.21428571428571427
5006,0.21428571428571427
5552,0.21428571428571427
5577,0.21428571428571427
5647,0.21428571428571427
2696,0.21422222222222223
3967,0.21414141414141413
313,0.21390986044383437
2566,0.21370967741935484
1658,0.21369102682701202
183,0.21367521367521367
3794,0.2135265700483092
1310,0.21351981351981353
2900,0.21336073997944502
4415,0.21323529411764705
6525,0.21323529411764705
5295,0.21322378716744914
4811,0.21312021312021312
2763,0.21311475409836064
5897,0.21311475409836064
2065,0.21306122448979592
4719,0.21300563236047107
7414,0.2127659574468085
1733,0.21259331385913666
6789,0.2125874125874126
2599,0.21256038647342995
3720,0.2125
5463,0.212406015037594
3265,0.21237458193979933
1165,0.21234119782214156
1152,0.21212121212121213
1927,0.21212121212121213
18,0.21212121212121213
4068,0.21212121212121213
5743,0.21196581196581196
1963,0.2119487908961593
1483,0.2119155354449472
1951,0.21182266009852216
7422,0.21176470588235294
2662,0.21173623714458562
1525,0.21172839506172839
3748,0.21162280701754385
1837,0.21142857142857144
6765,0.21116138763197587
4124,0.21079671804309486
3664,0.2106280193236715
6409,0.21052631578947367
3556,0.21052631578947367
6218,0.21047206761492476
3274,0.2103305785123967
5950,0.21022067363530778
3916,0.21022067363530778
396,0.21014492753623187
1918,0.20990806945863125
2958,0.20987654320987653
6437,0.20985979194934418
3150,0.20981881940385738
3378,0.2097560975609756
2251,0.20965001698946653
4706,0.2096045197740113
48,0.20952380952380953
3714,0.20952380952380953
4726,0.20952380952380953
7104,0.20952380952380953
3660,0.2094234496124031
1441,0.2094130089899524
7647,0.20935960591133004
7512,0.20935960591133004
822,0.20923076923076922
8124,0.20923076923076922
2690,0.20923076923076922
7701,0.20915032679738563
933,0.20915032679738563
1653,0.20909090909090908
1537,0.20902872777017784
3417,0.20892068167473174
301,0.2087912087912088
314,0.2087912087912088
5801,0.2087912087912088
499,0.2087912087912088
7188,0.2087912087912088
1991,0.20863125638406538
1687,0.20833333333333334
6938,0.20833333333333334
101,0.20833333333333334
5623,0.20833333333333334
2552,0.20833333333333334
1935,0.20824524312896406
4234,0.2081949058693245
3103,0.20774647887323944
6913,0.2077104642014162
2497,0.20768136557610242
8044,0.20766129032258066
3309,0.2074810052600818
853,0.2073469387755102
1514,0.20712871287128712
1908,0.20705882352941177
4859,0.20689655172413793
7662,0.20686123911930362
3557,0.20682730923694778
7833,0.20673400673400674
2294,0.20672268907563024
5289,0.2066365007541478
2799,0.2066326530612245
439,0.2064864864864865
7614,0.20647773279352227
8294,0.2064102564102564
3056,0.20632911392405062
3678,0.20588235294117646
1622,0.2058746393915552
985,0.2057057057057057
2828,0.205686630369026
5454,0.20567986230636834
5166,0.20567375886524822
4266,0.20556690500510724
3887,0.2054901960784314
700,0.20526315789473684
2585,0.20523843643022052
1621,0.2052063492063492
4341,0.20512820512820512
6261,0.20512820512820512
5150,0.20512820512820512
7026,0.20512820512820512
3136,0.20511313546870408
1201,0.20509898874804158
7088,0.20499108734402852
6032,0.20494417862838915
7683,0.20487264673311184
2842,0.2048255966430632
201,0.20476190476190476
1820,0.20474406991260924
7574,0.2046783625730994
1857,0.20454545454545456
324,0.2044334975369458
4953,0.20436507936507936
3098,0.2042042042042042
5140,0.20415140415140415
1583,0.20407020164301717
1885,0.2040169133192389
4999,0.2039573820395738
6151,0.2038341158059468
5933,0.203778677462888
3792,0.20376175548589343
932,0.2037037037037037
5829,0.2035005224660397
588,0.20346320346320346
2033,0.20346320346320346
840,0.20336538461538461
6270,0.20330578512396694
5630,0.20319303338171263
3806,0.20308641975308642
429,0.20307692307692307
2501,0.20307692307692307
989,0.20303030303030303
1783,0.20293165810013325
3807,0.20287698412698413
879,0.20281804633518494
3902,0.2026578073089701
928,0.20256410256410257
3480,0.20238984316654218
1901,0.20229885057471264
1419,0.20224719101123595
2225,0.20217864923747278
1730,0.20201207243460764
647,0.20200951877313592
1858,0.20190274841437633
5568,0.20190274841437633
4103,0.20175438596491227
4976,0.2015810276679842
6123,0.20150125104253544
1100,0.2014260249554367
7450,0.2014260249554367
4323,0.20124113475177305
5721,0.20112781954887218
7649,0.20093240093240095
956,0.20089285714285715
403,0.20076726342711
322,0.20044296788482835
1049,0.20029618659755646
132,0.2
694,0.2
1758,0.2
806,0.2
3433,0.2
4332,0.2
100,0.2
102,0.2
3021,0.2
5620,0.2
6567,0.2
1950,0.2
202,0.2
307,0.2
5075,0.2
367,0.2
424,0.2
8050,0.2
521,0.2
688,0.2
4639,0.2
7323,0.2
796,0.2
3822,0.2
5426,0.2
1195,0.2
4809,0.2
1719,0.2
2569,0.2
5260,0.2
2680,0.2
2737,0.2
2866,0.2
4779,0.2
6427,0.2
3189,0.2
3325,0.2
7222,0.2
5133,0.2
3924,0.2
3819,0.2
4186,0.2
4312,0.2
4757,0.2
4883,0.2
5016,0.2
7913,0.2
5550,0.2
5788,0.2
7533,0.2
5808,0.2
5836,0.2
5590,0.2
6016,0.2
6038,0.2
6093,0.2
6216,0.2
6658,0.2
6666,0.2
6702,0.2
6804,0.2
6959,0.2
7276,0.2
7352,0.2
7394,0.2
7676,0.2
7873,0.2
7884,0.2
1164,0.19989615784008308
6503,0.1998149861239593
3454,0.1997120526532291
6166,0.19964349376114082
3643,0.1996420581655481
6563,0.1996370235934664
1990,0.19940179461615154
6359,0.1993827160493827
1393,0.19932659932659932
6441,0.19918074756784435
1291,0.1991596638655462
2091,0.19903381642512077
5323,0.198989898989899
668,0.19883040935672514
7860,0.1987179487179487
1754,0.19866049443514233
1596,0.19855269109000453
3466,0.19852941176470587
6024,0.19852941176470587
2794,0.19841772151898734
5245,0.1984126984126984
2114,0.19832189168573608
8209,0.1981981981981982
6328,0.19812974868497954
2085,0.19797979797979798
844,0.197869101978691
5529,0.19784366576819407
2981,0.1978021978021978
7688,0.1978021978021978
5952,0.1978021978021978
4315,0.19776667646194535
2322,0.19759450171821305
7225,0.1975347661188369
1035,0.1974774774774775
1367,0.19743589743589743
167,0.19696969696969696
433,0.19696969696969696
1489,0.19696969696969696
326,0.19696969696969696
7315,0.19696969696969696
4633,0.19696969696969696
7243,0.19696969696969696
3948,0.19692307692307692
5532,0.19692307692307692
2594,0.1968553459119497
4613,0.19683257918552036
3842,0.19673469387755102
1688,0.19655333022822544
4011,0.19645916619074813
8297,0.19628339140534262
613,0.19607843137254902
1358,0.19607843137254902
4442,0.19607843137254902
6075,0.19607843137254902
2968,0.1960418222554145
6869,0.19603603603603603
4929,0.1960093896713615
4798,0.19595959595959597
2831,0.19594594594594594
3477,0.19593613933236576
5439,0.1958551157580284
871,0.1958359101216244
1418,0.19576719576719576
4466,0.1956521739130435
1360,0.19558599695585996
3970,0.19557344064386317
2502,0.19540229885057472
291,0.19519519519519518
5215,0.19518963922294172
4221,0.1951219512195122
2364,0.1949509116409537
4361,0.19492107069320522
8073,0.19480519480519481
3665,0.19473684210526315
144,0.19458128078817735
60,0.19444444444444445
5045,0.19444444444444445
3171,0.19444444444444445
4012,0.19444444444444445
3159,0.19444444444444445
8263,0.19444444444444445
5945,0.19444444444444445
8162,0.19444444444444445
907,0.19433198380566802
1032,0.19423558897243107
1307,0.19406575781876503
4212,0.19398438987245384
3393,0.19387387387387386
1444,0.19384615384615383
1799,0.19378915100626415
567,0.19373219373219372
2811,0.1936842105263158
4786,0.19367588932806323
918,0.1935897435897436
3898,0.19356136820925554
7059,0.1935483870967742
3072,0.19333333333333333
1780,0.19327731092436976
2440,0.1931918656056587
5155,0.19315315315315315
2181,0.19310344827586207
7132,0.19310344827586207
2595,0.1930876388643978
1593,0.19306184012066366
1803,0.19298245614035087
2592,0.19296066252587993
2379,0.19292929292929292
5563,0.1927349673778875
1592,0.1926729986431479
1706,0.1926683716965047
3140,0.19242979242979244
3489,0.19235412474849095
935,0.19230769230769232
1888,0.19230769230769232
6311,0.19230769230769232
3172,0.19230769230769232
6566,0.19228521332554063
3724,0.19226579520697168
5427,0.1921921921921922
5596,0.19210526315789472
2856,0.19207207207207208
2689,0.19188950925653836
140,0.19183673469387755
338,0.19166666666666668
8085,0.19166666666666668
2452,0.1916376306620209
3910,0.1916041979010495
2273,0.19148936170212766
7391,0.19148936170212766
2144,0.19137596899224807
2410,0.19130179253599766
6302,0.19117647058823528
2176,0.19117647058823528
6105,0.19117647058823528
1997,0.19094488188976377
3680,0.19090635350797952
2277,0.19076923076923077
1734,0.19075197646626219
1239,0.19067599067599067
5804,0.1905701754385965
682,0.19047619047619047
7074,0.19047619047619047
7262,0.19047619047619047
1469,0.19047619047619047
6096,0.19047619047619047
2226,0.19047619047619047
4866,0.19047619047619047
5306,0.19047619047619047
3709,0.19047619047619047
3872,0.19047619047619047
3991,0.19047619047619047
4326,0.19047619047619047
5515,0.19047619047619047
6179,0.19047619047619047
7350,0.19047619047619047
1407,0.19033816425120773
1613,0.1902834008097166
3520,0.1902834008097166
3144,0.19022307424189613
6320,0.19007686932215234
4422,0.18984962406015038
219,0.1895424836601307
2195,0.18947368421052632
6414,0.18941158205247632
3635,0.18931297709923664
2765,0.18927738927738927
1202,0.18927738927738927
2593,0.18923004251299008
6299,0.18921143199162052
1253,0.1890386343216532
3253,0.1889908256880734
1847,0.18898071625344354
5614,0.18888888888888888
1416,0.18863955119214587
1707,0.18859649122807018
1125,0.1885245901639344
39,0.18842805939580134
1199,0.18842805939580134
5316,0.18840579710144928
4077,0.18831168831168832
2646,0.18827838827838828
2384,0.18825324180015254
5624,0.18825056799740345
2579,0.18819403857393338
911,0.18803418803418803
5008,0.18803418803418803
7168,0.18795355587808418
5465,0.1879432624113475
4661,0.1879382889200561
3571,0.18787878787878787
5640,0.1878048780487805
6665,0.1877802106141174
1538,0.18774548311076197
6505,0.18769787426503845
677,0.18768768768768768
913,0.1875
5650,0.1875
465,0.1874605512308016
3452,0.18737944337282997
1652,0.18719211822660098
2570,0.18717948717948718
6993,0.18709222359372243
3439,0.1869293924466338
4338,0.18683870967741936
25,0.1867665418227216
5680,0.18671679197994986
2348,0.18666666666666668
4276,0.18656898656898657
2580,0.1865546218487395
3615,0.18648244657213267
5947,0.18630630630630632
1662,0.1862348178137652
5799,0.18615934627170583
300,0.18614718614718614
553,0.18614718614718614
2381,0.18595199754620045
1984,0.18593894542090658
1190,0.18583042973286876
3804,0.18583042973286876
1961,0.1857707509881423
5980,0.18571428571428572
7046,0.18571428571428572
7280,0.1857031857031857
2506,0.18569486918110772
3251,0.18561607615018508
2923,0.18552497451580022
6875,0.18551307847082496
5760,0.18530701754385964
3516,0.18515429524603835
2001,0.18511647083075655
6790,0.1850547730829421
3885,0.18505079825834542
3463,0.18500486854917234
415,0.18499573742540495
2700,0.18496985357450474
154,0.1849122807017544
3813,0.1848985208118335
5391,0.18468468468468469
2653,0.18455750501037235
5200,0.18455445544554455
6241,0.18455445544554455
4824,0.18424630924630925
971,0.1841534612176814
32,0.18382352941176472
875,0.18382352941176472
2290,0.1837937384898711
1031,0.18366147516896855
3394,0.1836154366960054
6720,0.18352941176470589
5500,0.18333333333333332
4055,0.18322784810126583
6227,0.18316498316498317
5028,0.18315262718932443
3321,0.18307124830130073
3956,0.1830649970184854
1966,0.18278388278388277
3843,0.1825817860300619
4818,0.18253968253968253
1468,0.18250377073906485
3937,0.18250377073906485
1573,0.18233082706766918
255,0.1820388349514563
358,0.18181818181818182
622,0.18181818181818182
1375,0.18181818181818182
2426,0.18181818181818182
40,0.18181818181818182
1020,0.18181818181818182
2805,0.18181818181818182
4776,0.18181818181818182
2163,0.18181818181818182
351,0.18181818181818182
6164,0.18181818181818182
1228,0.18181818181818182
1499,0.18181818181818182
2578,0.18181818181818182
5514,0.18181818181818182
7423,0.18181818181818182
3109,0.18181818181818182
3047,0.18181818181818182
3751,0.18181818181818182
5313,0.18181818181818182
7740,0.18181818181818182
5935,0.18181818181818182
7153,0.18181818181818182
7810,0.18176504967855056
842,0.18160919540229886
80,0.18156953503050705
6620,0.18139317438055166
1814,0.18117616846430407
1595,0.18115942028985507
4433,0.18115942028985507
4964,0.18104118104118105
431,0.18095238095238095
881,0.18095238095238095
5430,0.18095238095238095
6777,0.18095238095238095
5616,0.18095238095238095
4424,0.18074581430745815
5651,0.18059614260666276
2474,0.1805731438487876
4820,0.18051948051948052
7695,0.18048780487804877
6855,0.18048618048618048
4151,0.1804360298336202
7795,0.18029350104821804
2230,0.18027210884353742
6595,0.18024132730015083
2102,0.1801975945017182
3000,0.17998244073748904
943,0.1799645390070922
5828,0.1799333580155498
5872,0.17978190391983495
6555,0.17975185069335836
2511,0.1795946890286513
57,0.1794871794871795
266,0.1794871794871795
3035,0.1794871794871795
5118,0.1794871794871795
7755,0.1794871794871795
2375,0.17947386638975424
7045,0.17936507936507937
2809,0.1792452830188679
7057,0.17905258583224684
3188,0.17894736842105263
4486,0.17894736842105263
2925,0.17889587700908455
3320,0.17886178861788618
356,0.17884278199883108
2754,0.17879499217527386
6360,0.178743961352657
4041,0.1786130536130536
1270,0.17857142857142858
738,0.17857142857142858
2112,0.17857142857142858
3888,0.17857142857142858
1008,0.17857142857142858
1150,0.17857142857142858
8019,0.17857142857142858
2481,0.17857142857142858
2796,0.17857142857142858
3692,0.17857142857142858
7387,0.17857142857142858
6245,0.17857142857142858
6467,0.17857142857142858
7747,0.17857142857142858
1550,0.17853107344632768
5123,0.1785200333257593
2977,0.17849462365591398
6918,0.1783857729138167
7054,0.17829457364341086
5539,0.17825311942959002
3752,0.17822651448639157
5732,0.17819148936170212
6941,0.17794486215538846
2589,0.17786561264822134
3960,0.17786561264822134
5055,0.17782217782217782
2117,0.17777777777777778
2185,0.17777777777777778
1605,0.17777777777777778
3046,0.17777777777777778
3743,0.17777777777777778
4663,0.17777777777777778
2416,0.177759957230687
2922,0.17761332099907493
6714,0.17760891590678823
7865,0.17753623188405798
1097,0.17739682539682539
2109,0.1773231031543052
3892,0.1773049645390071
3562,0.17728701786672801
5341,0.17725347852389595
4748,0.17722534081796312
1893,0.1769518466573165
5811,0.17689331122166943
4557,0.17676767676767677
2619,0.17675956542276808
3796,0.1767158308751229
5144,0.17668997668997669
1437,0.17668825161887142
945,0.17666666666666667
2720,0.17666666666666667
3871,0.17664851784633998
5818,0.17663561889799126
447,0.17653276955602537
707,0.1765196538421437
657,0.17647058823529413
837,0.17647058823529413
2101,0.17647058823529413
67,0.17647058823529413
2386,0.17647058823529413
7561,0.17647058823529413
228,0.17641843971631205
2475,0.1763869132290185
5262,0.17627715795654728
3922,0.1761904761904762
3587,0.17611683848797252
2014,0.17606516290726817
4138,0.17604329867540236
5479,0.17598343685300208
1744,0.1759493670886076
1585,0.17588415483152325
1486,0.17582417582417584
2638,0.17582417582417584
2052,0.17582417582417584
2151,0.17575757575757575
405,0.17560975609756097
4435,0.17560975609756097
4994,0.1754954954954955
5839,0.17547357926221335
3958,0.17526617526617527
2988,0.1750841750841751
3812,0.17501942501942502
2171,0.175
968,0.17496443812233287
2297,0.17495789610053117
7733,0.17474747474747473
810,0.1746031746031746
1014,0.17457627118644067
994,0.17449139280125195
4297,0.17441330599225335
1679,0.1743827160493827
2542,0.17435060519515844
417,0.17430467762326168
5384,0.17417417417417416
1159,0.1741654571843251
2193,0.17412935323383086
5848,0.17411764705882352
204,0.1741084806712616
6388,0.1740911418330773
1466,0.17391304347826086
6347,0.173896499238965
1637,0.17375886524822695
710,0.17368711995577668
5850,0.1736842105263158
1424,0.17345399698340874
1795,0.1733615221987315
1861,0.17333333333333334
2236,0.17333333333333334
5177,0.17317025820229082
979,0.17316017316017315
1669,0.17316017316017315
2713,0.17294070026310462
5073,0.17293233082706766
1111,0.17281067556296914
6334,0.17272727272727273
3168,0.1726712106458942
2276,0.17262498219626835
2955,0.17259615384615384
5184,0.17251975417032483
5592,0.1724137931034483
285,0.1723202170963365
232,0.17230443974630022
5922,0.17207792207792208
4098,0.17204301075268819
798,0.17198067632850242
3092,0.17192234317136124
4587,0.17166416791604197
3034,0.17154088050314464
4500,0.17142857142857143
3472,0.17142857142857143
2371,0.1713082901554404
1646,0.1712448860315605
4688,0.1712448860315605
5915,0.17119155354449472
2507,0.17117697594501718
4981,0.17113681102362205
1729,0.1710772520716386
5886,0.1710772520716386
2299,0.17096336499321574
7839,0.17092924126172207
1849,0.17091836734693877
559,0.17073170731707318
350,0.17061224489795918
941,0.17058823529411765
1250,0.17054263565891473
7835,0.17054263565891473
2053,0.17051282051282052
1390,0.17049180327868851
1875,0.17045454545454544
7598,0.17045454545454544
2559,0.17043059319482085
3026,0.17032465953307394
51,0.17028985507246377
7921,0.17028985507246377
4795,0.17027417027417027
6421,0.17011494252873563
4044,0.17001298571571272
611,0.17
7588,0.17
5714,0.1699990150694376
5148,0.16999395039322443
1793,0.16993464052287582
4400,0.16992611907866145
2476,0.16974789915966387
1192,0.1695906432748538
3227,0.1695906432748538
135,0.16957026713124274
6930,0.1694915254237288
192,0.16943521594684385
6068,0.1693548387096774
5449,0.1693427931292009
741,0.16927453769559034
1420,0.16927453769559034
870,0.16927453769559034
1321,0.16923076923076924
2587,0.16922263352723427
7233,0.16912280701754387
5102,0.16911250873515024
667,0.1690856313497823
3014,0.16902920962199314
8290,0.16891089108910892
5106,0.16885964912280702
714,0.16883116883116883
5545,0.16879795396419436
1769,0.1687537268932618
89,0.1686868686868687
5305,0.16856060606060605
1247,0.16846594695455153
175,0.16842105263157894
4982,0.16832779623477298
3726,0.16816326530612244
2340,0.16809116809116809
1471,0.16785592932381924
1915,0.16779737675260065
2325,0.16779737675260065
2206,0.16774193548387098
5810,0.16748768472906403
3873,0.16747809152872445
6029,0.16734143049932523
549,0.1673076923076923
6443,0.16728778467908903
3351,0.1671626984126984
3276,0.1670974979271326
7073,0.16707317073170733
226,0.16701902748414377
332,0.16700336700336701
7624,0.16696914700544466
171,0.16674294431731504
390,0.16666666666666666
43,0.16666666666666666
6376,0.16666666666666666
6788,0.16666666666666666
129,0.16666666666666666
162,0.16666666666666666
244,0.16666666666666666
328,0.16666666666666666
462,0.16666666666666666
6590,0.16666666666666666
4605,0.16666666666666666
640,0.16666666666666666
701,0.16666666666666666
713,0.16666666666666666
5120,0.16666666666666666
808,0.16666666666666666
964,0.16666666666666666
3193,0.16666666666666666
1342,0.16666666666666666
1526,0.16666666666666666
1570,0.16666666666666666
4552,0.16666666666666666
3669,0.16666666666666666
1937,0.16666666666666666
2059,0.16666666666666666
2197,0.16666666666666666
2227,0.16666666666666666
2153,0.16666666666666666
2278,0.16666666666666666
6107,0.16666666666666666
2306,0.16666666666666666
2462,0.16666666666666666
2568,0.16666666666666666
2901,0.16666666666666666
5350,0.16666666666666666
3090,0.16666666666666666
3095,0.16666666666666666
3137,0.16666666666666666
3197,0.16666666666666666
3315,0.16666666666666666
3340,0.16666666666666666
3583,0.16666666666666666
3598,0.16666666666666666
3600,0.16666666666666666
3688,0.16666666666666666
3747,0.16666666666666666
5778,0.16666666666666666
3648,0.16666666666666666
3918,0.16666666666666666
4000,0.16666666666666666
4062,0.16666666666666666
4123,0.16666666666666666
4383,0.16666666666666666
4398,0.16666666666666666
4456,0.16666666666666666
8139,0.16666666666666666
5570,0.16666666666666666
4733,0.16666666666666666
4862,0.16666666666666666
4864,0.16666666666666666
5036,0.16666666666666666
5152,0.16666666666666666
7498,0.16666666666666666
5381,0.16666666666666666
5478,0.16666666666666666
5489,0.16666666666666666
5668,0.16666666666666666
5704,0.16666666666666666
5741,0.16666666666666666
7583,0.16666666666666666
5921,0.16666666666666666
5942,0.16666666666666666
5960,0.16666666666666666
6146,0.16666666666666666
6415,0.16666666666666666
850,0.16666666666666666
6607,0.16666666666666666
6866,0.16666666666666666
6906,0.16666666666666666
2415,0.16666666666666666
7071,0.16666666666666666
7164,0.16666666666666666
7176,0.16666666666666666
7227,0.16666666666666666
7278,0.16666666666666666
7455,0.16666666666666666
7594,0.16666666666666666
7790,0.16666666666666666
1980,0.16651248843663274
5130,0.1665043816942551
3404,0.16646763792691666
1603,0.16644052464947987
805,0.1663580686511893
5263,0.16627327563598215
5783,0.16600790513833993
6458,0.1659654043945769
157,0.16596194503171247
1381,0.16591251885369532
5012,0.16589861751152074
406,0.16565656565656567
3106,0.16557377049180327
